"sourcePaperID","followedOutLinks","followedInLinks","numBFSLevels","outputEdgeList","numFoundNodes","numFoundEdges","userTime","systemTime","totalTime","maxMemory"
2035085312,True,True,1,"2035085312-true-true-1.txt",40,39,0.5097619999999999,0.131993,0.641755,44072
2035085312,True,False,1,"2035085312-true-false-1.txt",21,20,0.460744,0.08598,0.546724,44920
2035085312,False,True,1,"2035085312-false-true-1.txt",20,19,0.4024,0.086379,0.48877899999999996,44300
2523039746,True,True,1,"2523039746-true-true-1.txt",15,14,0.452045,0.08012799999999999,0.532173,44528
2035085312,True,True,1,"2035085312-true-true-1.txt",40,39,0.48140299999999997,0.08011399999999999,0.5615169999999999,44916
2035085312,True,False,1,"2035085312-true-false-1.txt",21,20,0.41823499999999997,0.053513,0.47174799999999995,44384
2035085312,False,True,1,"2035085312-false-true-1.txt",20,19,0.376619,0.085105,0.46172399999999997,44348
2523039746,True,True,1,"2523039746-true-true-1.txt",15,14,0.458443,0.097242,0.555685,44944
2523039746,True,False,1,"2523039746-true-false-1.txt",15,14,0.419663,0.047611999999999995,0.467275,44252
2523039746,False,True,1,"2523039746-false-true-1.txt",1,0,0.397125,0.068677,0.465802,44236
2226360323,True,True,1,"2226360323-true-true-1.txt",2989,3083,0.48916,0.059365999999999995,0.548526,44296
2226360323,True,False,1,"2226360323-true-false-1.txt",2928,2927,0.41354599999999997,0.05463,0.468176,44280
2226360323,False,True,1,"2226360323-false-true-1.txt",157,156,0.40240699999999996,0.063888,0.46629499999999996,44412
267134983,True,True,1,"267134983-true-true-1.txt",54,53,0.452291,0.09236,0.544651,44476
267134983,True,False,1,"267134983-true-false-1.txt",17,16,0.427305,0.073853,0.501158,44760
267134983,False,True,1,"267134983-false-true-1.txt",38,37,0.38695199999999996,0.087988,0.47494,44288
2072846348,True,True,1,"2072846348-true-true-1.txt",11,10,0.46013899999999996,0.09265899999999999,0.5527979999999999,44396
2072846348,True,False,1,"2072846348-true-false-1.txt",11,10,0.39182999999999996,0.07726899999999999,0.46909899999999993,44304
2072846348,False,True,1,"2072846348-false-true-1.txt",1,0,0.424151,0.054661999999999995,0.478813,44132
2029905935,True,True,1,"2029905935-true-true-1.txt",77,76,0.431477,0.11054599999999999,0.542023,44484
2029905935,True,False,1,"2029905935-true-false-1.txt",61,60,0.37065499999999996,0.092877,0.46353199999999994,44476
2029905935,False,True,1,"2029905935-false-true-1.txt",17,16,0.40996499999999997,0.065751,0.47571599999999997,44368
2073475091,True,True,1,"2073475091-true-true-1.txt",111,110,0.44584199999999996,0.083149,0.528991,44372
2073475091,True,False,1,"2073475091-true-false-1.txt",62,61,0.39532599999999996,0.07158099999999999,0.46690699999999996,44464
2073475091,False,True,1,"2073475091-false-true-1.txt",50,49,0.378517,0.08409,0.462607,44416
2157054638,True,True,1,"2157054638-true-true-1.txt",50,49,0.511007,0.054743,0.56575,44928
2157054638,True,False,1,"2157054638-true-false-1.txt",42,41,0.391231,0.079734,0.47096499999999997,44272
2157054638,False,True,1,"2157054638-false-true-1.txt",9,8,0.43428999999999995,0.06956699999999999,0.503857,44396
2013100056,True,True,1,"2013100056-true-true-1.txt",13,12,0.475228,0.070142,0.54537,44464
2013100056,True,False,1,"2013100056-true-false-1.txt",12,11,0.3855,0.088451,0.473951,44240
2013100056,False,True,1,"2013100056-false-true-1.txt",2,1,0.381586,0.074658,0.456244,44656
2002016282,True,True,1,"2002016282-true-true-1.txt",70,69,0.448938,0.087237,0.536175,44244
2002016282,True,False,1,"2002016282-true-false-1.txt",25,24,0.39119499999999996,0.08261099999999999,0.47380599999999995,44484
2002016282,False,True,1,"2002016282-false-true-1.txt",46,45,0.403619,0.07590899999999999,0.479528,44200
2006470684,True,True,1,"2006470684-true-true-1.txt",49,48,0.48087799999999997,0.06790399999999999,0.548782,44296
2006470684,True,False,1,"2006470684-true-false-1.txt",40,39,0.41378499999999996,0.07048499999999999,0.48427,44248
2006470684,False,True,1,"2006470684-false-true-1.txt",10,9,0.411294,0.060084,0.47137799999999996,44360
2114084893,True,True,1,"2114084893-true-true-1.txt",27,26,0.44210099999999997,0.104765,0.546866,44536
2114084893,True,False,1,"2114084893-true-false-1.txt",25,24,0.384855,0.094666,0.479521,44512
2114084893,False,True,1,"2114084893-false-true-1.txt",3,2,0.396661,0.107155,0.503816,44868
957220895,True,True,1,"957220895-true-true-1.txt",143,142,0.438784,0.101854,0.540638,44272
957220895,True,False,1,"957220895-true-false-1.txt",134,133,0.394262,0.083077,0.477339,44504
957220895,False,True,1,"957220895-false-true-1.txt",10,9,0.355925,0.104143,0.460068,44296
2410102829,True,True,1,"2410102829-true-true-1.txt",18,17,0.445098,0.083649,0.528747,44248
2410102829,True,False,1,"2410102829-true-false-1.txt",15,14,0.394669,0.07793,0.472599,44400
2410102829,False,True,1,"2410102829-false-true-1.txt",4,3,0.409796,0.057351,0.467147,44340
2157457457,True,True,1,"2157457457-true-true-1.txt",54,53,0.454765,0.082077,0.5368419999999999,44388
2157457457,True,False,1,"2157457457-true-false-1.txt",36,35,0.387188,0.095424,0.482612,44552
2157457457,False,True,1,"2157457457-false-true-1.txt",19,18,0.399717,0.07747,0.477187,44304
2073403442,True,True,1,"2073403442-true-true-1.txt",298,297,0.44116,0.08671,0.52787,44300
2073403442,True,False,1,"2073403442-true-false-1.txt",32,31,0.379639,0.091877,0.471516,44328
2073403442,False,True,1,"2073403442-false-true-1.txt",267,266,0.390884,0.075859,0.466743,44400
1757704245,True,True,1,"1757704245-true-true-1.txt",101,100,0.45643799999999995,0.07807399999999999,0.534512,44276
1757704245,True,False,1,"1757704245-true-false-1.txt",87,86,0.374314,0.09451699999999999,0.468831,44368
1757704245,False,True,1,"1757704245-false-true-1.txt",15,14,0.410722,0.059308,0.47002999999999995,44276
2337892409,True,True,1,"2337892409-true-true-1.txt",21,20,0.438698,0.082077,0.520775,44228
2337892409,True,False,1,"2337892409-true-false-1.txt",21,20,0.37831699999999996,0.082037,0.46035399999999993,44388
2337892409,False,True,1,"2337892409-false-true-1.txt",1,0,0.394665,0.072876,0.467541,44448
1542012987,True,True,1,"1542012987-true-true-1.txt",113,112,0.45938399999999996,0.07428699999999999,0.533671,44264
1542012987,True,False,1,"1542012987-true-false-1.txt",109,108,0.38619699999999996,0.073599,0.459796,44192
1542012987,False,True,1,"1542012987-false-true-1.txt",5,4,0.39628199999999997,0.078208,0.47448999999999997,44368
42668092,True,True,1,"42668092-true-true-1.txt",18,17,0.47034699999999996,0.085057,0.555404,44592
42668092,True,False,1,"42668092-true-false-1.txt",18,17,0.39633799999999997,0.06780699999999999,0.464145,44336
42668092,False,True,1,"42668092-false-true-1.txt",1,0,0.40242,0.06571099999999999,0.46813099999999996,44284
1893441604,True,True,1,"1893441604-true-true-1.txt",69,68,0.454717,0.07484299999999999,0.52956,44588
1893441604,True,False,1,"1893441604-true-false-1.txt",58,57,0.43821699999999997,0.046549,0.484766,44408
1893441604,False,True,1,"1893441604-false-true-1.txt",12,11,0.398599,0.07995,0.478549,44368
2070084543,True,True,1,"2070084543-true-true-1.txt",86,85,0.446536,0.10960299999999999,0.5561389999999999,44872
2070084543,True,False,1,"2070084543-true-false-1.txt",32,31,0.39635,0.09512999999999999,0.49148,44484
2070084543,False,True,1,"2070084543-false-true-1.txt",55,54,0.374837,0.090888,0.46572499999999994,44376
2099291489,True,True,1,"2099291489-true-true-1.txt",233,232,0.472939,0.09881999999999999,0.571759,44940
2099291489,True,False,1,"2099291489-true-false-1.txt",110,109,0.414539,0.055230999999999995,0.46976999999999997,44236
2099291489,False,True,1,"2099291489-false-true-1.txt",124,123,0.382024,0.08198899999999999,0.46401299999999995,44256
2023034953,True,True,1,"2023034953-true-true-1.txt",37,36,0.479159,0.063773,0.542932,44328
2023034953,True,False,1,"2023034953-true-false-1.txt",21,20,0.449883,0.053307,0.50319,44680
2023034953,False,True,1,"2023034953-false-true-1.txt",17,16,0.406358,0.062646,0.469004,44276
2074302538,True,True,1,"2074302538-true-true-1.txt",56,55,0.46011399999999997,0.083628,0.543742,44516
2074302538,True,False,1,"2074302538-true-false-1.txt",21,20,0.41090899999999997,0.070925,0.481834,44300
2074302538,False,True,1,"2074302538-false-true-1.txt",36,35,0.421489,0.102103,0.5235920000000001,44308
2029897805,True,True,1,"2029897805-true-true-1.txt",108,107,0.452874,0.079194,0.532068,44288
2029897805,True,False,1,"2029897805-true-false-1.txt",66,65,0.409222,0.070486,0.47970799999999997,44500
2029897805,False,True,1,"2029897805-false-true-1.txt",43,42,0.409396,0.09171599999999999,0.501112,44168
959070288,True,True,1,"959070288-true-true-1.txt",15,14,0.47228299999999995,0.07119099999999999,0.5434739999999999,44248
959070288,True,False,1,"959070288-true-false-1.txt",3,2,0.400528,0.076055,0.476583,44308
959070288,False,True,1,"959070288-false-true-1.txt",13,12,0.382636,0.085161,0.46779699999999996,44364
2137864274,True,True,1,"2137864274-true-true-1.txt",39,38,0.438287,0.093982,0.532269,44252
2137864274,True,False,1,"2137864274-true-false-1.txt",26,25,0.370449,0.09358,0.46402899999999997,44384
2137864274,False,True,1,"2137864274-false-true-1.txt",14,13,0.404835,0.064965,0.4698,44288
2507802707,True,True,1,"2507802707-true-true-1.txt",44,43,0.46602099999999996,0.09051999999999999,0.556541,44460
2507802707,True,False,1,"2507802707-true-false-1.txt",42,41,0.429175,0.07309299999999999,0.5022679999999999,44480
2507802707,False,True,1,"2507802707-false-true-1.txt",3,2,0.38512599999999997,0.085021,0.470147,44304
2772742229,True,True,1,"2772742229-true-true-1.txt",56,55,0.48300899999999997,0.043009,0.526018,44376
2772742229,True,False,1,"2772742229-true-false-1.txt",55,54,0.434635,0.07374,0.508375,44912
2772742229,False,True,1,"2772742229-false-true-1.txt",2,1,0.368285,0.09124,0.45952499999999996,44300
2568415319,True,True,1,"2568415319-true-true-1.txt",369,368,0.447907,0.084573,0.53248,44276
2568415319,True,False,1,"2568415319-true-false-1.txt",367,366,0.43132499999999996,0.073659,0.504984,44324
2568415319,False,True,1,"2568415319-false-true-1.txt",3,2,0.374034,0.09258,0.466614,44192
2147999837,True,True,1,"2147999837-true-true-1.txt",100,99,0.46656899999999996,0.08145899999999999,0.548028,44432
2147999837,True,False,1,"2147999837-true-false-1.txt",78,77,0.440142,0.031504,0.47164599999999995,44456
2147999837,False,True,1,"2147999837-false-true-1.txt",23,22,0.38759,0.087118,0.474708,44376
2880815202,True,True,1,"2880815202-true-true-1.txt",8,7,0.45103899999999997,0.079844,0.530883,44252
2880815202,True,False,1,"2880815202-true-false-1.txt",4,3,0.410576,0.056941,0.467517,44320
2880815202,False,True,1,"2880815202-false-true-1.txt",5,4,0.38145799999999996,0.078346,0.459804,44248
2065831611,True,True,1,"2065831611-true-true-1.txt",124,123,0.459144,0.09872199999999999,0.557866,44536
2065831611,True,False,1,"2065831611-true-false-1.txt",94,93,0.406833,0.05517,0.462003,44252
2065831611,False,True,1,"2065831611-false-true-1.txt",31,30,0.353914,0.111288,0.465202,44324
86685798,True,True,1,"86685798-true-true-1.txt",120,119,0.454202,0.071778,0.52598,44376
86685798,True,False,1,"86685798-true-false-1.txt",116,115,0.416595,0.051355,0.46795,44276
86685798,False,True,1,"86685798-false-true-1.txt",5,4,0.399605,0.07525899999999999,0.47486399999999995,44332
2083592295,True,True,1,"2083592295-true-true-1.txt",24,23,0.45965599999999995,0.073789,0.533445,44412
2083592295,True,False,1,"2083592295-true-false-1.txt",15,14,0.41578299999999996,0.06016,0.47594299999999995,44268
2083592295,False,True,1,"2083592295-false-true-1.txt",10,9,0.390274,0.070162,0.460436,44336
2834067561,True,True,1,"2834067561-true-true-1.txt",6,5,0.433934,0.095298,0.5292319999999999,44360
2834067561,True,False,1,"2834067561-true-false-1.txt",6,5,0.395655,0.10574299999999999,0.501398,44648
2834067561,False,True,1,"2834067561-false-true-1.txt",1,0,0.445264,0.050959,0.49622299999999997,44508
2008397931,True,True,1,"2008397931-true-true-1.txt",132,131,0.47355899999999995,0.10185999999999999,0.5754189999999999,44876
2008397931,True,False,1,"2008397931-true-false-1.txt",116,115,0.397169,0.075749,0.472918,44464
2008397931,False,True,1,"2008397931-false-true-1.txt",17,16,0.40825799999999995,0.068198,0.47645599999999994,44292
2296064108,True,True,1,"2296064108-true-true-1.txt",23,22,0.459329,0.084451,0.5437799999999999,44384
2296064108,True,False,1,"2296064108-true-false-1.txt",23,22,0.371963,0.09002099999999999,0.46198399999999995,44312
2296064108,False,True,1,"2296064108-false-true-1.txt",1,0,0.41223,0.050905,0.46313499999999996,44448
2593048117,True,True,1,"2593048117-true-true-1.txt",102,101,0.44571099999999997,0.09784699999999999,0.543558,44380
2593048117,True,False,1,"2593048117-true-false-1.txt",102,101,0.405253,0.054195,0.45944799999999997,44396
2593048117,False,True,1,"2593048117-false-true-1.txt",1,0,0.42939099999999997,0.046643,0.47603399999999996,44412
2414738109,True,True,1,"2414738109-true-true-1.txt",22,21,0.452814,0.09911299999999999,0.551927,44792
2414738109,True,False,1,"2414738109-true-false-1.txt",22,21,0.38083,0.089887,0.470717,44484
2414738109,False,True,1,"2414738109-false-true-1.txt",1,0,0.392175,0.08734299999999999,0.479518,44528
1778353595,True,True,1,"1778353595-true-true-1.txt",20,19,0.48888299999999996,0.061758999999999994,0.550642,44484
1778353595,True,False,1,"1778353595-true-false-1.txt",19,18,0.419639,0.071893,0.49153199999999997,44524
1778353595,False,True,1,"1778353595-false-true-1.txt",2,1,0.426179,0.062634,0.48881299999999994,44804
2008135798,True,True,1,"2008135798-true-true-1.txt",50,49,0.437619,0.102572,0.540191,44380
2008135798,True,False,1,"2008135798-true-false-1.txt",24,23,0.394862,0.082679,0.477541,44276
2008135798,False,True,1,"2008135798-false-true-1.txt",27,26,0.399092,0.076843,0.475935,44364
2064724087,True,True,1,"2064724087-true-true-1.txt",53,52,0.44985899999999995,0.084426,0.5342849999999999,44244
2064724087,True,False,1,"2064724087-true-false-1.txt",18,17,0.381919,0.09498999999999999,0.476909,44280
2064724087,False,True,1,"2064724087-false-true-1.txt",36,35,0.38161799999999996,0.083255,0.464873,44380
1601965076,True,True,1,"1601965076-true-true-1.txt",46,45,0.452868,0.08900799999999999,0.541876,44436
1601965076,True,False,1,"1601965076-true-false-1.txt",46,45,0.401858,0.071502,0.47336,44404
1601965076,False,True,1,"1601965076-false-true-1.txt",1,0,0.375359,0.086862,0.462221,44340
1599051899,True,True,1,"1599051899-true-true-1.txt",61,62,0.46149799999999996,0.076947,0.538445,44260
1599051899,True,False,1,"1599051899-true-false-1.txt",46,45,0.407182,0.06412999999999999,0.47131199999999995,44296
1599051899,False,True,1,"1599051899-false-true-1.txt",18,17,0.410836,0.055652,0.46648799999999996,44364
2217689212,True,True,1,"2217689212-true-true-1.txt",18,17,0.48949,0.058676,0.5481659999999999,44720
2217689212,True,False,1,"2217689212-true-false-1.txt",14,13,0.404914,0.068411,0.473325,44300
2217689212,False,True,1,"2217689212-false-true-1.txt",5,4,0.372052,0.113604,0.485656,44264
2136215678,True,True,1,"2136215678-true-true-1.txt",39,38,0.445664,0.097462,0.543126,44376
2136215678,True,False,1,"2136215678-true-false-1.txt",21,20,0.385596,0.09201,0.477606,44508
2136215678,False,True,1,"2136215678-false-true-1.txt",19,18,0.412713,0.06362,0.476333,44364
2152163456,True,True,1,"2152163456-true-true-1.txt",13,12,0.444778,0.082798,0.527576,44368
2152163456,True,False,1,"2152163456-true-false-1.txt",11,10,0.371843,0.09544699999999999,0.46729,44260
2152163456,False,True,1,"2152163456-false-true-1.txt",3,2,0.391547,0.080221,0.47176799999999997,44228
1971699665,True,True,1,"1971699665-true-true-1.txt",40,39,0.443555,0.086478,0.530033,44380
1971699665,True,False,1,"1971699665-true-false-1.txt",35,34,0.39900199999999997,0.08687299999999999,0.48587499999999995,44708
1971699665,False,True,1,"1971699665-false-true-1.txt",6,5,0.397854,0.078583,0.476437,44492
2124939395,True,True,1,"2124939395-true-true-1.txt",69,68,0.46275,0.075471,0.538221,44472
2124939395,True,False,1,"2124939395-true-false-1.txt",69,68,0.37978599999999996,0.080179,0.45996499999999996,44456
2124939395,False,True,1,"2124939395-false-true-1.txt",1,0,0.37426299999999996,0.094164,0.4684269999999999,44252
2038030469,True,True,1,"2038030469-true-true-1.txt",144,143,0.471993,0.094784,0.566777,44924
2038030469,True,False,1,"2038030469-true-false-1.txt",104,103,0.39815599999999995,0.070048,0.46820399999999995,44292
2038030469,False,True,1,"2038030469-false-true-1.txt",41,40,0.372992,0.09926299999999999,0.472255,44324
2255005830,True,True,1,"2255005830-true-true-1.txt",41,40,0.477491,0.092321,0.569812,44912
2255005830,True,False,1,"2255005830-true-false-1.txt",41,40,0.415771,0.050178,0.465949,44288
2255005830,False,True,1,"2255005830-false-true-1.txt",1,0,0.44877999999999996,0.056538,0.5053179999999999,44392
2099222664,True,True,1,"2099222664-true-true-1.txt",166,165,0.497895,0.07417699999999999,0.5720719999999999,44904
2099222664,True,False,1,"2099222664-true-false-1.txt",147,146,0.38426899999999997,0.072866,0.45713499999999996,44352
2099222664,False,True,1,"2099222664-false-true-1.txt",20,19,0.43874799999999997,0.051366999999999996,0.49011499999999997,44244
2595946633,True,True,1,"2595946633-true-true-1.txt",170,169,0.436786,0.11319,0.549976,44268
2595946633,True,False,1,"2595946633-true-false-1.txt",169,168,0.38786899999999996,0.08126499999999999,0.46913399999999994,44492
2595946633,False,True,1,"2595946633-false-true-1.txt",2,1,0.39124899999999996,0.076943,0.46819199999999994,44548
2464706698,True,True,1,"2464706698-true-true-1.txt",261,260,0.439731,0.095164,0.534895,44268
2464706698,True,False,1,"2464706698-true-false-1.txt",255,254,0.38485199999999997,0.08233599999999999,0.46718799999999994,44292
2464706698,False,True,1,"2464706698-false-true-1.txt",7,6,0.39808,0.06376899999999999,0.46184899999999995,44264
2107799694,True,True,1,"2107799694-true-true-1.txt",63,62,0.49488899999999997,0.074985,0.569874,44416
2107799694,True,False,1,"2107799694-true-false-1.txt",44,43,0.407466,0.058452,0.465918,44404
2107799694,False,True,1,"2107799694-false-true-1.txt",20,19,0.41872499999999996,0.087938,0.506663,44276
2064988033,True,True,1,"2064988033-true-true-1.txt",30,29,0.421473,0.121222,0.5426949999999999,44536
2064988033,True,False,1,"2064988033-true-false-1.txt",28,27,0.388184,0.105484,0.493668,44328
2064988033,False,True,1,"2064988033-false-true-1.txt",3,2,0.41134699999999996,0.067455,0.47880199999999995,44268
2055196819,True,True,1,"2055196819-true-true-1.txt",24,23,0.462545,0.067802,0.530347,44368
2055196819,True,False,1,"2055196819-true-false-1.txt",13,12,0.398343,0.07077499999999999,0.469118,44260
2055196819,False,True,1,"2055196819-false-true-1.txt",12,11,0.40613499999999997,0.064153,0.470288,44260
2152009878,True,True,1,"2152009878-true-true-1.txt",129,128,0.44058899999999995,0.098674,0.5392629999999999,44308
2152009878,True,False,1,"2152009878-true-false-1.txt",50,49,0.405972,0.069088,0.47506,44360
2152009878,False,True,1,"2152009878-false-true-1.txt",80,79,0.39771599999999996,0.06969199999999999,0.46740799999999993,44388
2085074559,True,True,1,"2085074559-true-true-1.txt",10,9,0.448789,0.082165,0.530954,44348
2085074559,True,False,1,"2085074559-true-false-1.txt",10,9,0.416443,0.055595,0.472038,44248
2085074559,False,True,1,"2085074559-false-true-1.txt",1,0,0.384254,0.10172099999999999,0.485975,44556
2308094109,True,True,1,"2308094109-true-true-1.txt",124,123,0.45089199999999996,0.091768,0.5426599999999999,44692
2308094109,True,False,1,"2308094109-true-false-1.txt",117,116,0.41312099999999996,0.067609,0.48073,44400
2308094109,False,True,1,"2308094109-false-true-1.txt",8,7,0.39194399999999996,0.084017,0.47596099999999997,44384
1821075614,True,True,1,"1821075614-true-true-1.txt",887,886,0.459513,0.07581399999999999,0.535327,44256
1821075614,True,False,1,"1821075614-true-false-1.txt",657,656,0.410466,0.08592999999999999,0.496396,44728
1821075614,False,True,1,"1821075614-false-true-1.txt",231,230,0.364174,0.120167,0.484341,44208
1597149345,True,True,1,"1597149345-true-true-1.txt",15,14,0.448017,0.10051,0.548527,44584
1597149345,True,False,1,"1597149345-true-false-1.txt",9,8,0.42943899999999996,0.072615,0.502054,44300
1597149345,False,True,1,"1597149345-false-true-1.txt",7,6,0.38786499999999996,0.08920399999999999,0.47706899999999997,44300
2144736939,True,True,1,"2144736939-true-true-1.txt",84,83,0.454088,0.090449,0.544537,44396
2144736939,True,False,1,"2144736939-true-false-1.txt",40,39,0.393906,0.06294899999999999,0.45685499999999996,44688
2144736939,False,True,1,"2144736939-false-true-1.txt",45,44,0.39531299999999997,0.08812199999999999,0.48343499999999995,44536
2085367979,True,True,1,"2085367979-true-true-1.txt",59,58,0.439506,0.092315,0.531821,44336
2085367979,True,False,1,"2085367979-true-false-1.txt",49,48,0.426764,0.051174,0.477938,44500
2085367979,False,True,1,"2085367979-false-true-1.txt",11,10,0.408028,0.066111,0.474139,44412
1599015085,True,True,1,"1599015085-true-true-1.txt",24,23,0.458487,0.083219,0.541706,44276
1599015085,True,False,1,"1599015085-true-false-1.txt",24,23,0.370415,0.088712,0.459127,44460
1599015085,False,True,1,"1599015085-false-true-1.txt",1,0,0.402045,0.067503,0.46954799999999997,44396
118632622,True,True,1,"118632622-true-true-1.txt",33,32,0.446028,0.087699,0.533727,44396
118632622,True,False,1,"118632622-true-false-1.txt",21,20,0.414815,0.063081,0.477896,44568
118632622,False,True,1,"118632622-false-true-1.txt",13,12,0.40087799999999996,0.092703,0.49358099999999994,44312
2208892957,True,True,1,"2208892957-true-true-1.txt",271,270,0.42894499999999997,0.10456399999999999,0.533509,44336
2208892957,True,False,1,"2208892957-true-false-1.txt",251,250,0.383633,0.081954,0.465587,44272
2208892957,False,True,1,"2208892957-false-true-1.txt",21,20,0.403198,0.064908,0.468106,44364
2116908160,True,True,1,"2116908160-true-true-1.txt",27,26,0.47653399999999996,0.06558599999999999,0.5421199999999999,44308
2116908160,True,False,1,"2116908160-true-false-1.txt",25,24,0.38753299999999996,0.090976,0.47850899999999996,44212
2116908160,False,True,1,"2116908160-false-true-1.txt",3,2,0.420992,0.058223,0.47921499999999995,44456
2133498037,True,True,1,"2133498037-true-true-1.txt",100,99,0.490135,0.07432699999999999,0.564462,44280
2133498037,True,False,1,"2133498037-true-false-1.txt",95,94,0.39516399999999996,0.071874,0.46703799999999995,44312
2133498037,False,True,1,"2133498037-false-true-1.txt",6,5,0.418109,0.051333,0.469442,44420
2807066806,True,True,1,"2807066806-true-true-1.txt",24,23,0.48867499999999997,0.059892999999999995,0.548568,44488
2807066806,True,False,1,"2807066806-true-false-1.txt",24,23,0.39790699999999996,0.06982,0.46772699999999995,44268
2807066806,False,True,1,"2807066806-false-true-1.txt",1,0,0.426473,0.056679,0.48315199999999997,44792
1990301879,True,True,1,"1990301879-true-true-1.txt",42,41,0.44931,0.091776,0.541086,44500
1990301879,True,False,1,"1990301879-true-false-1.txt",24,23,0.42771499999999996,0.062054,0.48976899999999995,44772
1990301879,False,True,1,"1990301879-false-true-1.txt",19,18,0.425973,0.055608,0.481581,44352
2071576761,True,True,1,"2071576761-true-true-1.txt",37,36,0.46033399999999997,0.066506,0.52684,44296
2071576761,True,False,1,"2071576761-true-false-1.txt",26,25,0.38415699999999997,0.082517,0.466674,44264
2071576761,False,True,1,"2071576761-false-true-1.txt",12,11,0.427602,0.072679,0.500281,44648
1931849916,True,True,1,"1931849916-true-true-1.txt",46,45,0.46682599999999996,0.061099999999999995,0.527926,44280
1931849916,True,False,1,"1931849916-true-false-1.txt",40,39,0.40235699999999996,0.068284,0.470641,44248
1931849916,False,True,1,"1931849916-false-true-1.txt",7,6,0.38451199999999996,0.075428,0.45993999999999996,44284
2029147509,True,True,1,"2029147509-true-true-1.txt",297,296,0.416136,0.117618,0.5337540000000001,44232
2029147509,True,False,1,"2029147509-true-false-1.txt",253,252,0.38853899999999997,0.07432799999999999,0.462867,44292
2029147509,False,True,1,"2029147509-false-true-1.txt",45,44,0.398167,0.073504,0.471671,44288
2545226443,True,True,1,"2545226443-true-true-1.txt",35,34,0.443936,0.093891,0.537827,44340
2545226443,True,False,1,"2545226443-true-false-1.txt",35,34,0.38319,0.09643299999999999,0.47962299999999997,44620
2545226443,False,True,1,"2545226443-false-true-1.txt",1,0,0.430178,0.071432,0.50161,44700
2519121270,True,True,1,"2519121270-true-true-1.txt",44,43,0.434718,0.10581499999999999,0.5405329999999999,44556
2519121270,True,False,1,"2519121270-true-false-1.txt",42,41,0.39076099999999997,0.07700499999999999,0.46776599999999996,44288
2519121270,False,True,1,"2519121270-false-true-1.txt",3,2,0.395792,0.082256,0.478048,44504
1821094086,True,True,1,"1821094086-true-true-1.txt",23,22,0.451823,0.07465,0.526473,44432
1821094086,True,False,1,"1821094086-true-false-1.txt",22,21,0.356724,0.10067,0.45739399999999997,44272
1821094086,False,True,1,"1821094086-false-true-1.txt",2,1,0.40572199999999997,0.090734,0.49645599999999995,44900
2027641497,True,True,1,"2027641497-true-true-1.txt",53,52,0.464099,0.080606,0.544705,44256
2027641497,True,False,1,"2027641497-true-false-1.txt",52,51,0.418462,0.063165,0.481627,44464
2027641497,False,True,1,"2027641497-false-true-1.txt",2,1,0.40057299999999996,0.077387,0.47795999999999994,44556
1913094345,True,True,1,"1913094345-true-true-1.txt",9,8,0.439722,0.080717,0.520439,44412
1913094345,True,False,1,"1913094345-true-false-1.txt",9,8,0.40202099999999996,0.063281,0.465302,44296
1913094345,False,True,1,"1913094345-false-true-1.txt",1,0,0.389903,0.079817,0.46972,44368
2156470478,True,True,1,"2156470478-true-true-1.txt",171,170,0.47280099999999997,0.07016399999999999,0.5429649999999999,44244
2156470478,True,False,1,"2156470478-true-false-1.txt",151,150,0.412586,0.0713,0.48388600000000004,44520
2156470478,False,True,1,"2156470478-false-true-1.txt",21,20,0.39169099999999996,0.07472,0.46641099999999996,44400
2151971023,True,True,1,"2151971023-true-true-1.txt",45,44,0.48672899999999997,0.082548,0.5692769999999999,44780
2151971023,True,False,1,"2151971023-true-false-1.txt",26,25,0.42843,0.057557,0.48598699999999995,44800
2151971023,False,True,1,"2151971023-false-true-1.txt",20,19,0.40238999999999997,0.076167,0.47855699999999995,44488
971313360,True,True,1,"971313360-true-true-1.txt",8,7,0.424288,0.133543,0.557831,44852
971313360,True,False,1,"971313360-true-false-1.txt",7,6,0.416023,0.08727599999999999,0.5032989999999999,44912
971313360,False,True,1,"971313360-false-true-1.txt",2,1,0.395986,0.07746499999999999,0.473451,44256
2173622648,True,True,1,"2173622648-true-true-1.txt",35,34,0.48904899999999996,0.08498,0.5740289999999999,44776
2173622648,True,False,1,"2173622648-true-false-1.txt",19,18,0.379677,0.100815,0.480492,44388
2173622648,False,True,1,"2173622648-false-true-1.txt",17,16,0.39533199999999996,0.095369,0.49070099999999994,44524
1913389267,True,True,1,"1913389267-true-true-1.txt",37,36,0.46829499999999996,0.093969,0.562264,44740
1913389267,True,False,1,"1913389267-true-false-1.txt",33,32,0.39431299999999997,0.077379,0.471692,44432
1913389267,False,True,1,"1913389267-false-true-1.txt",5,4,0.36939099999999997,0.104696,0.474087,44212
2514314958,True,True,1,"2514314958-true-true-1.txt",183,182,0.417495,0.114087,0.531582,44200
2514314958,True,False,1,"2514314958-true-false-1.txt",182,181,0.38314499999999996,0.082616,0.465761,44300
2514314958,False,True,1,"2514314958-false-true-1.txt",2,1,0.38883799999999996,0.069816,0.45865399999999995,44364
2764158329,True,True,1,"2764158329-true-true-1.txt",49,48,0.501014,0.08538,0.586394,44864
2764158329,True,False,1,"2764158329-true-false-1.txt",45,44,0.386272,0.083129,0.469401,44240
2764158329,False,True,1,"2764158329-false-true-1.txt",5,4,0.39511799999999997,0.083262,0.47837999999999997,44488
